Date,Unix Time,Bitcoin prices,BNB prices,Avalanche prices,Ethereum prices,Polygon prices,Chainlink prices,Decentraland prices,San Diego Coin prices,Magic Internet Money prices,Frax prices,Aave prices,Frax Share prices,Gala prices,Lido DAO prices,Curve DAO Token prices,Binance-Peg IoTeX prices,yearn.finance prices,1inch prices,Sushi prices,0x prices,Uniswap prices,Render Token prices,Synapse prices,WOO Network prices,Dogelon Mars prices,UMA prices,Kyber Network Crystal prices,Telcoin prices,Golem prices,Trust Wallet Token prices,REN prices,Tomb prices,Plair prices,Vulcan Forged prices,Multichain prices,Ocean Protocol prices,API3 prices,Mask Network prices,Cartesi prices,Superciety prices,Balancer prices,inSure DeFi prices,AscendEx Token prices,Band Protocol prices,Unibright prices,Adshares prices,Aavegotchi prices,Kirobo prices,A4 Finance prices,AGA prices,AGA Carbon Credit prices,AGA Carbon Rewards prices,AGA Rewards prices,APWine prices,APY vision prices,ARPA Chain prices,ARTH prices,Aave CRV prices,Aave Dai prices,Aave LINK prices,Aave Polygon AAVE prices,Aave Polygon DAI prices,Aave Polygon USDC prices,Aave Polygon USDT prices,Aave Polygon WBTC prices,Aave Polygon WETH prices,Aave Polygon WMATIC prices,Aave USDC prices,Aave USDT prices,Aave WBTC prices,Aave WETH prices,Aavegotchi ALPHA prices,Aavegotchi FOMO prices,Aavegotchi FUD prices,Aavegotchi KEK prices,Abachi prices,Adament prices,Affyn prices,Aladdin cvxCRV prices,AlchemyDAO prices,Algebra prices,Metaverse Index prices,Metaverse nft Index prices,Defi Pulse Index prices,USDT prices,USDC prices,DAI prices,Inverse BTC Flexible Leverage Index prices,Eth 2x Flexible Leverage prices,Crypto Volatility prices,Inverse Eth Flexible Leverage prices,Alium Finance prices,Scalara NFT Index prices,Ripple prices,Lido Staked Eth prices,Cardano prices,Solana prices,Dogecoin prices,Tron prices,Litecoin prices,Polkadot prices,Shiba Inu prices,Apecoin prices,Cosmos prices,Block Ape Scissors prices,SpaceID prices,Compound prices,Arbitrum prices
2024-10-27,1729987200000.0,67018.1650170265,582.7002844268627,25.376391136461876,2479.3736032443317,0.3285917087271883,11.00674736166847,0.2874982062039449,,0.9984061553172325,0.9966101338335343,142.61669581389043,1.862810559824059,0.02034835462851272,1.0137725393121282,0.23976684494302533,0.03805709019631729,4657.867680972614,0.2504011598860414,0.6829247342448235,0.31667448132333736,7.425225362190936,4.789386367230178,0.6014411490519941,0.17546482806401095,1.277703496252188e-07,2.5713537624545553,0.41999787426795593,0.0014469127514772932,0.30452818720109837,1.003954796894091,0.03400249457365607,0.006184756493994826,,2.400823134821772,0.3529701287196922,0.5320790532010247,1.4518723823170212,2.3448733735699663,0.12806374044463276,0.008846524334525666,1.8573379269801658,0.0033795402388052116,0.033526467453413596,1.0424330728189362,0.03528917218399247,0.2199456093090547,0.9046052878381817,0.0009200400926794096,,0.011851617848949234,,,,0.13947356167915376,0.17886680301265606,,1.760298856431032,0.23919188810049244,0.9983740386415032,11.014392260026113,141.62537070143188,1.0001122653416636,1.0001246485144384,0.998967672077895,66886.71143738057,2479.4066789033086,0.3269462674797147,0.9984275805595806,0.997185771530112,66874.37126004542,2479.4066789033086,0.0003564523111147541,0.00025826128974060973,0.00011239983427142772,0.0012277047565885369,,0.020514844730066758,0.006126487826086995,,,,24.544920846395204,,74.59571210105327,0.9987119021313123,0.999830678858966,0.9998121667427431,,5.340618173699332,,,0.003131154212188211,,0.5124799627206477,2478.9433523931393,0.3330659842420291,170.56035339294928,0.1374382944976871,0.16497367318287348,68.3734178134213,4.030326784193172,1.7002225032127885e-05,1.065503118042822,4.3683052344365025,0.05258538643704928,0.39000945612916366,41.958674434146644,0.5135646331828301
2024-10-28,1730073600000.0,67938.55412885673,588.3466587883522,25.710997900669824,2505.502947138879,0.3303067275060881,10.965061040635616,0.29175677055163,,1.0014306981952075,0.9963122372864308,147.58823975272466,1.897349401818963,0.02067966131208609,1.0364850830054795,0.24262217010961298,0.03880777458237672,4724.002517368799,0.2570995805717241,0.7031891322444142,0.3217925821817229,7.523068452568558,4.865395923423398,0.6040729547541754,0.18526127981469065,1.2960379499339793e-07,2.538020759663896,0.429997027150984,0.0014475167999604696,0.3098403217023348,1.0083060965267123,0.03474020773467921,0.0058740523832380084,,2.4016436608149028,0.3563908838238394,0.5501982975353111,1.7139070074843785,2.3310481775404943,0.1268678216690536,0.009141004172158063,1.8906433831923963,0.003425772617178607,0.0327495160754106,1.086131170255234,0.036002372162138856,0.21930491598856647,0.9027069115788492,0.0009060909272152299,,0.012078422565001254,,,,0.13916263473022364,0.17514648298003518,,1.239994382333466,0.24221189271330174,0.9993634878792411,10.989297956574333,147.47083189563807,0.9992649159682454,0.9992875825430718,0.9981388129471448,67879.4324411986,2505.185759553901,0.32886956215673646,0.9994118467565604,0.9981939987005883,67765.95973085363,2505.185759553901,0.0003542900394963316,0.00025608961608207997,0.000111520803954125,0.0012180310805367412,,0.020679787243727307,0.00617703677315318,,,,24.464429165328507,,75.90892178595408,0.9983964868233232,0.9996665695853105,0.9994611832076549,,5.418180263415126,,,0.0031290942494018223,,0.51635641669338,2504.497741549069,0.3395498778354121,176.62596685410173,0.14426417044511727,0.16385038363750193,71.03177933863266,4.122145657846001,1.7218632870356215e-05,1.132528892396008,4.446147105269674,0.05338865855012195,0.40145230505247026,42.64023106083838,0.5194184650391387
2024-10-29,1730160000000.0,69845.304531169,600.2951565105121,26.26093791446672,2564.8138556782997,0.3254695106042649,11.181179129191147,0.2977448151675801,,0.9972627024084872,0.9969721331167064,151.90127279095114,1.8993050455757494,0.020354408271930184,1.0425613483505651,0.24426753850794722,0.03882145566555667,4770.060346901157,0.25841814852084544,0.7020363078913179,0.3211101692798072,7.771166035057606,4.915927074295085,0.5851844449597324,0.18084385680119147,1.331209103175627e-07,2.4948763590638867,0.43486470997984755,0.0014407779297727105,0.31036848527721445,1.013059249153751,0.0347078646180662,0.005914912086706961,,2.3690311169983693,0.3638064613696114,0.552088320502565,1.6437427934779454,2.355736871948195,0.12542716015040048,0.00911419694741829,1.9251703233166932,0.003147142087408279,0.032219942388353406,1.0861842746502566,0.030909559418520718,0.22155277976315546,0.9016014117565204,0.0009060909272152299,,0.012455156580747882,,,,0.15763955476240898,0.1787720700307401,,1.2401166343856502,0.24290288458844164,1.000150404441189,11.228839556097535,152.44175614257415,0.9998814461541348,0.9998842742116837,0.9995439737711247,69471.51911735548,2564.386442489104,0.32629561475968544,1.0001678694690423,0.9988704459652827,70751.92663565848,2564.386442489104,0.00034907869066986647,0.00025352350263321344,0.00011110724352384048,0.001200877164604117,,0.021151678429963298,0.005942319519971833,,,,24.513921739713563,,78.44559435166921,0.999330636691841,0.9999192104430895,0.9997476142934707,,5.552625662211269,,,0.0031612812342271795,,0.5191002715669417,2563.5538760253867,0.3437722573994608,178.14045831001073,0.1610750096019228,0.16404005519154782,70.73012562005584,4.127607318684841,1.8215711402917834e-05,1.0435957600323864,4.4570697927946945,0.05415828351881008,0.3935150161294688,43.81223129260333,0.5223475885509211
2024-10-30,1730246400000.0,72781.11308158132,605.9923660648295,26.848048912880103,2638.637351278122,0.33462075184710655,11.795774676667621,0.31097260417648215,,0.9974966100800942,0.9979047842321076,151.47614443175556,1.9820506673006657,0.021152120714273574,1.0872426186986943,0.25969225150690733,0.04191207726019749,5025.476457342857,0.2639122710235353,0.7227867943075164,0.3369995912412846,7.928360239777139,5.155074420490999,0.5822184311138945,0.20545257987388207,1.5571436845302234e-07,2.5647500288377545,0.4520296775917321,0.0015291973547654442,0.32150672640028505,1.0423407455626732,0.036959816231567105,0.006230885595189674,,2.503211011131226,0.36617968979622145,0.5778298913693265,1.6535626260622032,2.8826600792306514,0.13101466734289427,0.00947255094736817,2.015121602112453,0.0031807406822374706,0.033832255163791805,1.1679241456375145,0.041379502617729665,0.23372867823909044,0.9420393266366276,0.0009060909272152299,,0.012610178578970675,,,,0.1832241007641387,0.18546078999196355,,,0.2549678947836282,1.0009872196072553,11.765864629581253,150.62877564323594,0.9990886800801335,0.9998842929528227,0.9996500304646173,72918.01250508225,2638.4540384309103,0.33253971239029884,1.0009125608289622,1.0002331539338103,72781.20570593899,2638.4540384309103,0.0003648758513960173,0.0002643028902989504,0.00011604488031892191,0.0012505573877789832,,0.021782581790235258,0.0055718934543743815,,,,24.625887879094,,80.64402652379417,1.000546651857982,1.0008283509700115,1.0013854345614912,,5.665594448999551,,,0.0031621735932362348,,0.528517656350638,2636.3941282565006,0.35583784576503735,179.3686111316114,0.17621839911910786,0.1663494647286246,74.07890632680119,4.192150025951257,1.909856605459018e-05,1.0854493048324079,4.530401198067813,0.053841411970830526,0.4191057058387235,44.662903014788945,0.5469411474705308
2024-10-31,1730332800000.0,72342.62171127986,595.7628311131087,26.190176636737675,2657.6141818494384,0.33219266743637166,12.381973881811629,0.3049455477446085,,0.9954379099501435,0.9949818186483613,156.22638625428235,1.9375197449129655,0.020683992661442115,1.1286100155258378,0.2597928580235242,0.04148666551505052,4929.221104345972,0.2600129907195664,0.72638139885937,0.33950365027201335,8.127542002679139,4.982858995670421,0.5628779082046783,0.20307797824865184,1.4862383268518276e-07,2.5917179875187686,0.44172774158528105,0.0014625243000198108,0.31591124893792355,1.027631614476564,0.03687443790919235,0.00609895894802673,,2.4070813562263935,0.36171377270716476,0.5623493570645297,1.6434911086495354,3.2012026894761885,0.12945929951759452,0.009187921081588037,1.9987406539501442,0.003206298655447302,0.034315683811164205,1.2284533495900647,0.03434550880274385,0.22337688441194636,0.9856176051303244,0.001030223949258891,,0.012407756503924856,,,,0.18622554555433704,0.19103429973863373,,,0.25664339319782076,0.9983233359383539,12.33953136479278,156.7202610435576,1.00039650176339,1.0002105340262373,0.9993295245511342,71857.79168577783,2657.835174530506,0.3304984956932109,0.9981190974858393,0.9978237857940543,71774.07480732437,2657.835174530506,0.0003832936419593902,0.00027768880065673216,0.00012189889219815434,0.0013113292992130146,,0.02205469474679755,0.005256786439660108,,,,24.218774532670775,,79.52050931008735,0.9990561229272652,0.9997579040340304,0.9996220060701708,,5.845896841659098,,,0.0031550843839749944,,0.5226520345867254,2656.7849672039074,0.35494243479619253,175.07910306095894,0.16841352960298442,0.16915693303696963,71.83805638438483,4.190238137561551,1.8449857864422273e-05,1.0897065941815647,4.4557596474605905,0.05380651686456047,0.42637915959571415,44.694980348126286,0.5583198922525067
2024-11-01,1730419200000.0,70264.99735573279,575.5827350716986,25.03059750956233,2514.750787241073,0.3205097367140748,11.42698522254423,0.28825594128022214,,0.9908178777567875,0.9942157877342381,143.33807999207323,1.8607102829652895,0.01960303224325582,1.039622958687229,0.2524643291288911,0.04051111619595696,4714.680930246535,0.24583725183461677,0.6835572407820761,0.3178236686365435,7.604357094192922,4.7790669931327745,0.5220140147484368,0.18885623380695302,1.3791260670464488e-07,2.5118087326961662,0.4178450112142914,0.0013726931997041592,0.29597331025835516,0.9864477876423364,0.03441861336012115,0.005873845303702671,,2.3092074577250585,0.35020945992886743,0.5578983992074305,1.559316667265267,2.9535222245480703,0.12360041469411255,0.00876852474352987,1.8523463796478874,0.0032646317996691083,0.03368028674182205,1.1278168706399176,0.03831798906774994,0.21702629847076788,0.9520046871217631,0.0010408051353230446,,0.012252261339745146,,,,0.17873925250109154,0.17874734353786736,,,0.252382845811586,0.9992826147018471,11.35463243659379,142.3344209650997,0.999973061973124,1.0000455210678512,0.9986962517138298,70165.00472248094,2515.698322726189,0.3193003641632267,0.99934868693725,0.9991389168345678,69333.68484923396,2515.698322726189,0.0003666308302835783,0.0002656418188671942,0.00011670971544053335,0.001253278505256541,,0.020925718297422322,0.005020600489602111,,,,24.250117484702834,,78.02958180274065,0.9982070176194989,0.9993506998780415,0.9984808370395003,,5.470817471679391,,,0.003130686614260866,,0.5091122552105335,2515.549321432777,0.34160209824236715,168.4025224117599,0.16161157386392275,0.16806515705370412,69.13157676516721,3.9554226343475727,1.793105769050979e-05,1.0002216625174416,4.230009241682136,0.0514090797836968,0.41586083540733787,42.999375944342255,0.5266199201936322
2024-11-02,1730505600000.0,69507.92256395647,572.9178309294414,24.79052668380165,2513.8372870612066,0.3180155260196019,11.259680940500882,0.2881240851067718,,0.9982610677342064,0.9968285476006452,141.429006608617,1.8181045808289733,0.019204581852972587,1.0302385964980818,0.24794590148144083,0.03922972897326184,4701.841545617766,0.24366322239041827,0.6724646174289824,0.3108554155655188,7.556256631928706,4.698960924378521,0.495176337327256,0.1790526186358282,1.3734940072228817e-07,2.3683141466688444,0.4153255038942359,0.001388635866339178,0.2935488115042495,0.9930697877061477,0.03373725064661759,0.005770024010576854,,2.4201965154263885,0.3342313878842366,0.5637004228065983,1.5152447905422775,2.765492810150028,0.12091856094921409,0.00878521832782747,1.8380235272417336,0.0033511291938810852,0.03221822501864731,1.0625485164766026,0.033546424802453616,0.2222787003368642,1.0030716452268116,,,0.012182602998702172,,,,0.17405046749069183,0.1787226736789325,,1.2316063073094279,0.24707752610156075,1.000805521304244,11.264545045320123,142.25108880629844,1.0004555329862506,1.0004719443136376,1.000011748490353,69403.3987777526,2513.9312732874782,0.31901511882466504,1.0009125542909811,1.0000622561372976,69505.74762258511,2513.7142393761874,0.00038185756924683314,0.00027920006207073864,0.00012158136625071576,0.0013145068566718992,,0.020785451051292078,0.004960545149441443,,,,21.476581553661376,,77.600247402508,0.9997321669861092,1.000328574865799,1.0002207352549992,,5.397930435518109,,,0.0031259866729180926,,0.5131424762844533,2512.614402333334,0.3570443323953907,166.28821025376803,0.1592929577355371,0.16740966355333262,70.21689500127817,3.9056960987616383,1.7595781864894426e-05,1.0164966155781379,4.171027839198827,0.05091672389102516,0.40030170613723165,42.35296517131173,0.5193685343370397
2024-11-03,1730592000000.0,69299.16036699413,568.1788705867822,24.09088319334702,2491.352150058657,0.3125549315657677,11.170879810582914,0.281695116792232,,0.999746932984185,0.9966781313756773,138.2203209113285,1.776840760291121,0.01892530594625817,0.9945700407636896,0.23703658776723127,0.037863365314471084,4634.766741461117,0.24025303756250216,0.6518279978978282,0.301777642347468,7.3779176905386565,4.585279191177652,0.47597099825940764,0.170098587764918,1.3564460798068728e-07,2.2590778657518307,0.41451772486856797,0.001389435732865413,0.28604001645196814,0.9869410734439656,0.032569045133023784,0.005832356491512377,,2.347805151781013,0.32787334364734605,0.5235425575363905,1.4551837148762474,2.5689276836356334,0.12041690041391227,0.008667413081348479,1.8272196604722273,0.0032906376569620172,0.033713672967845686,1.0316792966972856,0.03544538431735098,0.22046083519278845,0.9796514371260276,,,0.011682234670807312,,,,0.16890412723813375,0.17153204124683952,,1.2316063073094279,0.23994990470286762,1.001494058441635,11.190715678862219,138.15420785038748,0.9997944451351213,0.9998935283331261,0.9995787779045276,69268.33961093602,2491.226984808187,0.31252009955911375,1.0014638440886194,1.0010599311665653,69489.01113775109,2491.226984808187,0.00036951821775108436,0.0002673554523830706,0.00011739077600262822,0.0012599495162225211,,0.020608034646602963,0.004852425271654878,,,,22.17828820477393,,75.62714675784837,0.9999468662725315,1.0000890372721982,1.0002397873841957,,5.277167491132341,,,0.0030080333348836497,,0.5097643435439516,2490.4520495334355,0.34761902771436987,165.99502794396105,0.15931442661099204,0.1660632779884758,69.16545029454562,3.9000185582395113,1.742647866449783e-05,0.9980077882426568,4.089749028060705,0.05004540166211049,0.38606392927104366,41.38079764220811,0.5035242333533013
2024-11-04,1730678400000.0,68803.50626277467,557.9719388092819,23.54894175467591,2456.979687344711,0.30115471629609597,10.764078174644837,0.26984680539078437,,1.0006863882560424,0.996232758034411,132.92051752607787,1.6755188928798654,0.01796928466905071,0.9599536619434471,0.23047568183454675,0.03677806945054275,4589.013274723359,0.23126377478975874,0.6110058327213292,0.2912058525590999,7.060399574881552,4.455553092436105,0.46349221938683594,0.16348508745151735,1.330178693431465e-07,2.1072792063361727,0.4092764913847989,0.0013968560614848254,0.2762444546452295,0.9669907703584201,0.03140455820063168,0.0057450421326245855,,2.284482155703177,0.37681642671697996,0.49907171510988335,1.386392435156446,2.4371360167366296,0.11475753912772793,0.0085250412551132,1.7559972554863799,0.0032015164931054837,0.031960658258948206,0.996188264591211,0.0342301487708273,0.2289211901019861,0.8777980668694976,,,1.0960245038550178,,,,0.15844817440908088,0.1676743592119651,,1.2285741195687112,0.22716112434738034,1.0012002777827673,10.707440686186917,133.26745541849962,1.0000529516703265,1.00021344561867,0.9997824601922022,68592.51851919602,2457.926907238901,0.3019771586816233,1.0011851795670756,1.0008374900867858,68575.55728080703,2457.926907238901,0.00033124439602577637,0.00024105437412349392,0.00010584738847397611,0.0011227920606295448,,0.02014593662266225,0.004628054759754183,,,,21.991844714822992,,72.37944412446484,0.9996651602689719,0.9999489034856368,0.9997444192344789,,5.277167491132341,,,0.0030055316172625567,,0.5030000429314513,2454.9947237926913,0.3345206264479513,162.66791799614072,0.1519727008143906,0.1652249492026117,66.93877651681868,3.79168524001627,1.69293233001471e-05,0.9260834559287533,3.9794439428394917,0.04984647221166285,0.36836348250457096,40.653225323789236,0.4823191300980406
2024-11-05,1730764800000.0,67793.29782704762,552.0002698236904,22.71040916605688,2395.9472139132804,0.2912561099700658,10.250359883543032,0.2639483608210195,,0.9975669131524582,0.9958925984323191,128.3445915463132,1.6343176117796034,0.017415782285225848,0.9368973975320746,0.22407865465744084,0.03602782483688722,4482.217875073457,0.2275390700989525,0.5964215597785613,0.27942487547509404,6.779142460515957,4.212827970102132,0.4452940711763504,0.1556401364807874,1.2772234665866105e-07,2.045038261840299,0.39630801317308084,0.0013812359906038,0.27136068225057625,0.9254113657453553,0.030455928841095457,0.005187486618530987,,2.163741277808355,0.35474311142049614,0.48970141796018346,1.3500125443623932,2.568879048282044,0.1109797653108621,0.008346516826209719,1.694631973946412,0.003150060893424604,0.031547586501895375,0.9736507538361598,0.03353305149140127,0.22212636942732825,0.8613564445256315,,,0.011163885325282367,,,,0.15580063226824548,0.16500050733982916,,,0.22460869566481093,0.9984562243536785,10.220943557894723,128.48576409663562,1.000675855656141,1.000679538046368,0.9986942512009251,67274.15005989472,2396.385486534992,0.2913887554852473,0.9984041637851455,0.9976877768133293,66755.4516436638,2396.385486534992,0.0003241025028934953,0.00023586082695845574,0.00010358859760288925,0.0010981827568267053,,0.019936021746477208,0.004275126171819926,,,,20.7929471734684,,69.43816037297023,0.9996371807123905,1.0002926242064671,1.0007771641887107,,5.172631017727778,,,0.0030356535665564803,,0.5028741495746917,2394.865652709156,0.32579471071394894,157.6072230849172,0.1581515101721086,0.16290655732923826,65.45062792307996,3.746542182184928,1.681494793260383e-05,0.9060441715143933,3.909502357398477,0.04829008133833506,0.35004034512351634,40.83545812382898,0.4732126008082346
2024-11-06,1730851200000.0,69335.42553133758,563.1815855751432,23.96360452157717,2422.368479855642,0.3037736355308415,10.83099397093907,0.2729924948115037,,0.9983945204584738,0.9952803782515522,135.47305080328871,1.6635268540324826,0.01886800460429974,0.9704213924883995,0.236868874780309,0.03627816460319471,4571.562683968815,0.23579247935836717,0.6315742576125514,0.29322222707213935,7.173986423008174,4.412963456837669,0.4769976565332736,0.16524376026038298,1.3535236021700996e-07,2.1252045320396724,0.4145207542558254,0.0014265711689098058,0.2825927470219727,0.9330451127942354,0.03147541764809472,0.005648023985083468,,2.202685094229856,0.31053974043256094,0.5394104298553707,1.441403737515845,2.8625591881403754,0.1166501507928714,0.0086305479603975,1.7290118230340787,0.0034279321601574995,0.03215348377160024,1.0170173616084242,0.03370911578765172,0.23504103090169592,0.8629854688443638,0.0008474684740744899,,0.050475316272006666,,,,0.15861008778384947,0.16731447522170725,,,0.23434679260701968,0.9988500389028349,10.771056743997326,135.20590697908196,1.0003340269975804,1.000064625278665,0.9998062615872683,68745.54078978319,2422.176764225761,0.3005115990630064,0.9988211736581968,0.998288005622217,68195.2935797444,2422.176764225761,0.0003269526982626608,0.0002380823319267376,0.00010445778856849362,0.0011070818745896771,,0.0200482092303544,0.0044970321592255665,,,,21.596718735611883,,72.29605784481258,0.9996195993323627,0.999193528021742,0.9990473558624028,,5.252514532502438,,,0.0030949881847668202,,0.5128033591125852,2419.7975864882487,0.3333004385484233,166.51143603878933,0.17016389715992922,0.15996870845576594,65.40701188656351,3.8518158139464282,1.783060105024382e-05,0.9768633288577441,4.191691504937675,0.05097926214464635,0.3626225978794214,40.94027722344895,0.4899706688289214
2024-11-07,1730937600000.0,75620.88606963192,591.1691503275006,27.020498613843973,2720.6217450068793,0.3343556405032682,12.155657551065481,0.3002068491177971,,0.998016240383485,0.9956856165273198,173.7237814430001,1.9192676765902579,0.021360929841209478,1.3408908424725023,0.2584894765676677,0.0404946152362015,5146.356062947419,0.2631634585960186,0.7238483142585718,0.32502812539376963,9.338342940743303,5.060466630413823,0.5394489899485978,0.19170168289913683,1.4821084379012566e-07,2.360917608798909,0.4463131319235001,0.0017028661052591507,0.30807497697276137,1.0301402350705193,0.03584067569053154,0.006719731679808029,,2.4660005915932572,0.3593247306652833,0.6072294235375355,1.5923566115332757,2.9553040799089594,0.1281398887363477,0.009749532380821904,1.9674349455406284,0.002856195117893878,0.032743338393599136,1.1557776428312314,0.04353114162316345,0.2391554533771513,0.9228272096933033,0.0008474684740744899,,0.05441779731634326,,,,0.18215987905343778,0.18588024065709108,,,0.2577393929272075,0.9996174639728743,12.222549923057338,173.34553659291018,0.9987620760949241,0.9992986278585049,0.9990325892953044,75317.7230794569,2719.4459724234816,0.3335245777211561,0.9998429783784908,0.9998731036236306,76531.52360936784,2719.4459724234816,0.00034516156452406814,0.00025115298474868053,0.00011024532832851959,0.001168129875804291,,0.022334118478498418,0.00459115864654583,,,,22.970709723380164,,89.20629045204284,1.000586139743831,0.9994813729362247,0.9994125548844156,,5.849408275213417,,,0.003131976232935992,,0.5424824356184882,2720.36153189985,0.3630158448380859,187.1685353309579,0.19605447298033848,0.16244527218502702,71.0068203142269,4.117509650834854,1.9068693732702002e-05,1.0767292301903062,4.5178362420859735,0.056368357646885935,0.4033084179250868,44.45422670533184,0.5489775141129916
2024-11-08,1731024000000.0,75987.24178320667,598.6118114741502,27.381770869237883,2894.9718733838376,0.3453083380343817,12.60547062524993,0.30130516170880345,,0.9971794212988027,0.995038580359345,183.38773189460028,2.0545006563217716,0.021678534224151252,1.2835941351328182,0.26204573726313524,0.040361338183103924,5123.286745510441,0.2630515682324462,0.7329675877007945,0.3323874688792312,8.924167828098701,5.0231877556913656,0.5410876248641588,0.20304127132256458,1.573175204132395e-07,2.3689127235811274,0.4576675878674994,0.001758202447659512,0.30863517281710884,1.0440644507375603,0.03620209125911293,0.007016290694090296,,2.517278627481342,0.36087634900992516,0.6069088515711163,1.5918308975653186,2.7587078966088194,0.12981775199499146,0.010029903318395319,2.0037519303116493,0.0030990012435043873,0.03401330169907609,1.1638577607176053,0.045134177171462585,0.24559631461894488,0.9079229354576072,0.0010417363977019039,,0.052746725312517555,,,,0.2041345346252611,0.19476928371257032,,,0.26342157696082275,1.000381741068384,12.557624090215986,183.71618050192563,0.9997782926661413,0.9998516713353718,1.000603978448867,76057.31363623726,2894.6965054640605,0.34759313008857057,1.0005309605839876,1.0011045746905394,76560.65361939294,2894.6965054640605,0.0003424503411980809,0.0002494386682954431,0.0001093740514380689,0.0011603182486427377,,0.02378860777107006,0.004695274192260295,,,,25.082109493648787,,95.39362073399585,1.0008823187082936,0.9995934016557767,0.9992782285936066,,6.24466250902066,,,0.003110008116358939,,0.5543554525216197,2891.931361066263,0.4037781986603935,196.20253922973225,0.19318735961279923,0.16035759768360977,71.52426321915254,4.162415776758603,1.9131450252983867e-05,1.0591230860977705,4.5270962066035265,0.06084910045026618,0.40736807303288186,46.57140725024391,0.5811493833882673
2024-11-09,1731110400000.0,76550.0213845611,598.0540120171064,28.67642751067855,2960.9593369382137,0.3915655553632365,13.734265365755736,0.31223002571393815,,0.9935750527659156,0.9960539069514482,181.7452779486615,2.1182214557280004,0.02196629887075517,1.2790487328087292,0.27024611847382796,0.04020732992919032,5218.069748782701,0.26656702912027247,0.723959837002178,0.33400198083742266,8.838906314204166,4.969402170797248,0.5240238074016902,0.2133399763712018,1.5452096825141838e-07,2.3473762833715472,0.4656246648951481,0.0017131176526678283,0.3122318363458469,1.0183539241830706,0.03635737424453953,0.006896458297522143,,2.5516253615287328,0.3562401525130574,0.599816570069967,1.6140357404460437,2.6647655119217237,0.13037833909663377,0.010526384868343239,2.0203860713535144,0.0033497015555175504,0.031217645843481252,1.1665203915721907,0.04581305272201913,0.2522386498578596,0.9352218777131092,0.0009926775756850153,,0.013609695613204919,,,,0.2315643024237333,0.2081325716886604,,,0.26872092481566306,1.0006155725821202,13.676230350668494,180.89983706277968,0.9996764659672244,0.9997969365175566,1.000995601659578,76961.32567704095,2960.9151816157228,0.3957983826984619,1.0010259295782813,1.0017667985422722,76678.17198697074,2960.9151816157228,0.0003530674784083562,0.0002578482031387581,0.00011214950656585022,0.0012001087145349567,,0.024400377713258658,0.004641130410292016,,,,24.635848963172656,,93.68010055014625,1.0010796909748922,0.999974468941803,1.0000930992266113,,6.283378869766142,,,0.003119409628263756,,0.5540941347726905,2962.3604469651705,0.44389542340282534,199.83336694253737,0.20201615296993558,0.1610845245916821,72.83170626042516,4.33308358626866,1.903545273676973e-05,1.048040280965415,4.712914257709968,0.06256980563275463,0.41425829904540085,46.64996864633726,0.5921523797629038
2024-11-10,1731196800000.0,76630.22631415377,623.0345147169824,30.112631273919774,3130.035524073996,0.3834803646211706,13.734359518558897,0.3217293693560625,,0.9973695665275376,0.9943081589785298,195.59613920599355,2.1852193092114645,0.023368213609164065,1.2967431043739737,0.276233125979269,0.041548017596265266,5402.516787025774,0.27545999998408216,0.7638303036733013,0.3440635993232793,9.233585361343506,5.3196473317666335,0.5757129601637739,0.22434635054930385,1.7088727801596976e-07,2.442008316387712,0.47386905200783014,0.0017796754462894879,0.3201776388561969,1.0417717120174632,0.03777436796065312,0.007267101235817965,,2.6349991009477525,0.3852742691948509,0.6267254798563086,1.6650447603960898,2.7854634192954735,0.14038550664999636,0.011473013438095753,2.1142479441108044,0.0032192744233290535,0.034548399040955066,1.213659641152593,0.050206265181326516,0.25598041434316104,0.9491559405914626,0.0009627323060737487,,0.014020210491176025,,,,0.2259323521062018,0.22148481157477573,,,0.27821355222731636,1.000891906489556,13.79561480799491,195.3526423059681,1.000517796792671,1.001724369186334,1.0020941475151477,76729.43848092887,3130.3873012847275,0.3837909618751515,1.0010783950916058,1.001746994676467,77476.25495948664,3130.3873012847275,0.00035613016239888364,0.0002600178887084026,0.00011319594951563646,0.0012061121718058337,,0.02567754636249124,0.004873941865861418,,,,25.98328077941716,,100.37751902229519,0.9991531329141377,0.9990542963655565,0.9981386775888714,,6.706808618197387,,,0.003185078986892843,,0.5574298820177034,3126.509113479216,0.4873424195485118,200.1685708629758,0.21781216980037166,0.1617729290431296,73.94862302993009,4.6156770927408814,2.034172591202577e-05,1.1075871354483358,4.809216942020186,0.06525945457064655,0.4406537141184781,47.79091435408939,0.6182748403407045
